server_name,environment,region,timestamp,cpu_usage,memory_usage,query_time_ms,active_connections,status
DB-PROD-02,Production,us-west-2,2024-06-14 05:00:00,5.0,64.84,21.08,128,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 05:00:00,54.57,50.02,55.46,157,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 05:00:00,54.15,71.64,17.44,50,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 05:15:00,28.55,31.18,99.24,92,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 05:15:00,80.69,67.32,11.88,24,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 05:15:00,25.93,47.77,101.8,88,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 05:15:00,48.48,76.52,98.71,166,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 05:30:00,61.61,49.75,0.22,54,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 05:30:00,22.73,54.22,28.01,158,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 05:30:00,40.61,64.09,122.22,76,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 05:30:00,11.87,70.04,28.27,166,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 05:45:00,30.86,58.9,37.61,166,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 05:45:00,41.67,64.05,161.9,118,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 05:45:00,54.61,50.81,19.67,119,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 05:45:00,68.87,58.19,11.24,122,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 06:00:00,46.83,50.63,6.1,40,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 06:00:00,61.72,59.63,101.0,153,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 06:00:00,16.44,41.73,39.32,13,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 06:00:00,20.69,46.16,32.26,98,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 06:15:00,58.12,57.62,78.77,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 06:15:00,27.34,35.75,35.38,162,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 06:15:00,56.32,20.45,10.62,152,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 06:15:00,46.9,41.02,54.32,91,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 06:30:00,35.7,61.64,108.78,103,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 06:30:00,8.29,62.46,121.74,94,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 06:30:00,67.54,42.96,27.86,70,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 06:30:00,47.37,58.37,199.87,86,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 06:45:00,47.77,95.0,19.16,147,Critical
DB-PROD-02,Production,us-west-2,2024-06-14 06:45:00,14.61,59.39,255.9,133,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 06:45:00,44.91,48.02,112.51,78,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 06:45:00,30.85,64.37,42.5,100,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 07:00:00,46.42,43.93,75.56,24,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 07:00:00,63.35,41.44,13.25,177,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 07:00:00,45.66,52.62,9.89,130,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 07:00:00,24.55,49.13,87.63,107,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 07:15:00,29.53,65.98,108.02,146,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 07:15:00,29.45,72.79,71.76,179,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 07:15:00,27.59,50.75,7.74,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 07:15:00,11.63,53.75,7.58,85,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 07:30:00,24.85,59.16,178.27,191,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 07:30:00,36.16,52.77,43.02,197,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 07:30:00,11.37,58.43,51.52,90,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 07:30:00,31.06,74.04,8.69,195,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 07:45:00,87.36,52.17,65.32,170,Critical
DB-PROD-02,Production,us-west-2,2024-06-14 07:45:00,28.97,55.79,31.23,10,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 07:45:00,11.81,61.72,44.34,146,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 07:45:00,49.5,66.86,85.16,67,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 08:00:00,25.58,67.84,23.23,126,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 08:00:00,20.87,65.75,17.86,57,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 08:00:00,68.89,78.68,12.0,136,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 08:00:00,23.5,39.39,61.68,31,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 08:15:00,30.85,57.34,195.45,48,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 08:15:00,72.37,48.29,75.48,193,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 08:15:00,16.92,61.88,41.34,53,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 08:15:00,61.42,53.01,12.48,177,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 08:30:00,49.61,47.8,47.66,115,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 08:30:00,43.6,68.67,53.39,12,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 08:30:00,33.2,57.73,2.51,37,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 08:30:00,27.15,76.58,20.55,160,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 08:45:00,50.26,58.71,4.59,186,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 08:45:00,27.08,70.39,21.94,56,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 08:45:00,15.98,56.13,71.08,114,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 08:45:00,78.61,70.39,10.38,34,Warning
DB-PROD-01,Production,us-east-1,2024-06-14 09:00:00,63.35,62.22,44.67,38,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 09:00:00,29.91,59.49,15.79,53,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 09:00:00,16.49,61.96,11.78,41,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 09:00:00,11.45,62.93,34.37,46,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 09:15:00,20.83,31.11,8.34,87,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 09:15:00,40.63,55.95,4.3,75,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 09:15:00,64.75,82.34,23.44,16,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 09:15:00,39.55,41.89,0.5,10,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 09:30:00,35.21,57.61,69.36,65,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 09:30:00,49.47,45.95,3.04,58,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 09:30:00,43.28,61.16,11.97,82,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 09:30:00,76.64,59.68,12.26,72,Warning
DB-PROD-01,Production,us-east-1,2024-06-14 09:45:00,5.0,66.02,110.78,45,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 09:45:00,34.07,47.46,38.37,22,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 09:45:00,57.63,63.49,54.06,34,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 09:45:00,41.81,27.22,9.19,118,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 10:00:00,13.58,69.8,132.75,29,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 10:00:00,23.54,33.05,11.12,51,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 10:00:00,28.06,75.06,70.36,150,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 10:00:00,33.02,40.88,5.77,51,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 10:15:00,65.02,45.66,69.77,134,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 10:15:00,38.29,32.49,30.06,44,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 10:15:00,29.73,75.14,93.45,14,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 10:15:00,48.91,54.52,106.5,12,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 10:30:00,5.0,48.93,36.76,96,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 10:30:00,20.16,47.28,73.15,48,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 10:30:00,26.46,65.95,28.6,159,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 10:30:00,49.87,54.57,39.63,136,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 10:45:00,64.02,35.73,13.06,18,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 10:45:00,33.08,53.89,29.08,95,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 10:45:00,5.0,61.74,206.94,173,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 10:45:00,66.76,66.34,17.42,178,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 11:00:00,71.66,60.63,10.89,91,Warning
DB-PROD-02,Production,us-west-2,2024-06-14 11:00:00,30.13,47.12,129.46,154,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 11:00:00,48.77,26.58,114.98,194,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 11:00:00,41.5,52.34,35.07,187,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 11:15:00,37.01,16.51,22.06,135,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 11:15:00,13.11,62.13,50.23,22,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 11:15:00,47.12,55.23,37.02,170,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 11:15:00,39.63,54.1,125.19,141,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 11:30:00,54.93,40.04,14.54,157,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 11:30:00,60.13,90.1,61.39,159,Critical
DB-STAGE-01,Staging,eu-central-1,2024-06-14 11:30:00,36.42,57.13,72.8,39,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 11:30:00,30.08,55.62,130.85,158,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 11:45:00,74.89,32.13,28.09,197,Warning
DB-PROD-02,Production,us-west-2,2024-06-14 11:45:00,25.25,72.71,50.78,158,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 11:45:00,31.95,47.39,0.57,157,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 11:45:00,66.69,30.77,52.03,61,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 12:00:00,22.31,57.27,45.19,149,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 12:00:00,58.74,61.53,76.92,96,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 12:00:00,8.54,52.44,226.18,189,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 12:00:00,24.14,38.04,18.44,27,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 12:15:00,6.07,33.36,33.53,111,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 12:15:00,51.33,46.17,60.85,33,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 12:15:00,34.53,57.92,16.33,149,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 12:15:00,40.93,44.51,2.3,25,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 12:30:00,53.8,49.14,93.89,183,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 12:30:00,71.75,36.22,16.3,199,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 12:30:00,46.23,43.05,47.01,178,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 12:30:00,40.78,66.9,232.9,110,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 12:45:00,38.43,39.73,10.06,115,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 12:45:00,60.75,66.97,86.61,12,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 12:45:00,23.31,54.06,57.31,122,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 12:45:00,42.49,54.71,67.43,148,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 13:00:00,55.59,56.87,49.35,186,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 13:00:00,78.7,43.06,60.25,166,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 13:00:00,48.07,68.5,66.4,115,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 13:00:00,5.0,62.48,13.64,115,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 13:15:00,28.96,44.71,40.13,94,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 13:15:00,9.55,61.58,29.03,96,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 13:15:00,29.06,81.85,65.71,58,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 13:15:00,43.44,73.04,93.09,48,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 13:30:00,36.47,75.65,3.91,186,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 13:30:00,52.52,65.0,4.72,76,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 13:30:00,31.14,39.02,122.3,152,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 13:30:00,25.65,64.9,33.63,38,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 13:45:00,10.64,78.44,21.23,187,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 13:45:00,26.5,72.96,58.61,109,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 13:45:00,53.29,52.0,23.82,42,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 13:45:00,46.36,70.5,119.17,111,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 14:00:00,59.1,38.15,49.8,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 14:00:00,37.44,43.58,13.66,182,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 14:00:00,39.01,62.61,77.14,194,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 14:00:00,26.54,60.31,6.79,115,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 14:15:00,56.48,59.55,11.18,148,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 14:15:00,33.32,35.52,44.53,164,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 14:15:00,73.4,56.37,33.88,102,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 14:15:00,75.16,46.44,54.38,169,Warning
DB-PROD-01,Production,us-east-1,2024-06-14 14:30:00,24.74,68.77,13.82,169,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 14:30:00,78.28,48.55,67.73,117,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 14:30:00,5.0,29.4,115.1,35,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 14:30:00,68.99,53.3,49.72,124,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 14:45:00,40.08,10.0,162.59,110,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 14:45:00,52.24,80.73,1.91,162,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 14:45:00,39.28,76.35,36.78,161,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 14:45:00,29.76,78.19,33.28,56,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 15:00:00,28.63,50.69,36.73,111,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 15:00:00,14.28,46.29,91.39,109,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 15:00:00,73.88,67.85,212.73,167,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 15:00:00,52.83,49.04,24.75,137,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 15:15:00,56.53,75.62,62.61,75,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 15:15:00,46.64,48.14,81.19,33,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 15:15:00,36.81,87.02,12.93,77,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 15:15:00,36.29,31.49,123.82,133,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 15:30:00,33.35,81.48,29.29,54,Warning
DB-PROD-02,Production,us-west-2,2024-06-14 15:30:00,38.35,69.14,22.83,177,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 15:30:00,62.68,69.51,16.07,96,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 15:30:00,31.94,58.2,51.57,156,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 15:45:00,55.63,48.62,11.07,26,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 15:45:00,34.8,56.95,23.8,30,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 15:45:00,63.38,52.3,20.62,125,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 15:45:00,38.95,50.07,5.51,70,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 16:00:00,21.99,86.56,120.68,89,Warning
DB-PROD-02,Production,us-west-2,2024-06-14 16:00:00,67.38,49.09,27.66,79,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 16:00:00,45.55,70.56,44.76,22,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 16:00:00,46.74,61.02,13.4,95,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 16:15:00,34.45,58.48,63.97,160,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 16:15:00,56.58,48.59,113.92,33,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 16:15:00,19.44,62.19,23.23,17,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 16:15:00,67.35,51.09,130.99,105,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 16:30:00,39.81,67.97,7.24,111,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 16:30:00,68.53,61.67,31.04,138,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 16:30:00,54.11,65.98,4.25,173,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 16:30:00,34.66,35.31,29.18,126,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 16:45:00,5.0,36.69,21.53,57,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 16:45:00,34.94,70.47,6.62,115,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 16:45:00,40.35,67.57,17.69,27,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 16:45:00,33.69,41.23,44.57,66,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 17:00:00,42.13,43.06,16.16,97,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 17:00:00,53.87,58.75,26.41,157,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 17:00:00,50.74,79.82,33.34,44,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 17:00:00,42.08,60.81,9.51,126,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 17:15:00,11.39,56.58,137.15,22,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 17:15:00,57.32,54.0,41.97,140,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 17:15:00,37.82,25.75,12.72,150,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 17:15:00,52.35,73.34,20.83,160,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 17:30:00,36.73,57.71,133.5,24,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 17:30:00,59.34,48.55,62.03,161,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 17:30:00,42.28,54.01,3.38,169,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 17:30:00,18.57,67.27,10.23,22,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 17:45:00,9.47,32.15,13.07,130,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 17:45:00,34.69,41.42,49.05,167,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 17:45:00,45.9,69.67,1.03,33,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 17:45:00,49.29,69.82,3.33,28,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 18:00:00,51.98,54.03,32.28,174,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 18:00:00,60.15,44.33,19.48,160,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 18:00:00,56.99,42.0,2.81,34,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 18:00:00,64.39,44.85,99.5,111,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 18:15:00,11.3,48.05,35.51,60,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 18:15:00,27.16,62.52,9.19,106,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 18:15:00,48.75,48.31,16.19,67,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 18:15:00,58.98,65.43,4.44,61,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 18:30:00,85.04,51.08,47.84,26,Critical
DB-PROD-02,Production,us-west-2,2024-06-14 18:30:00,70.78,68.67,5.68,110,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-14 18:30:00,27.09,55.41,17.03,199,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 18:30:00,48.58,55.46,201.49,22,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 18:45:00,80.64,65.13,83.88,61,Warning
DB-PROD-02,Production,us-west-2,2024-06-14 18:45:00,14.84,72.79,128.28,118,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 18:45:00,52.75,57.54,134.11,178,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 18:45:00,22.83,80.43,41.03,172,Warning
DB-PROD-01,Production,us-east-1,2024-06-14 19:00:00,5.0,47.78,96.86,126,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 19:00:00,46.86,60.4,64.04,35,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 19:00:00,34.16,69.82,0.68,28,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 19:00:00,18.31,54.92,6.13,28,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 19:15:00,63.96,39.4,51.96,122,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 19:15:00,30.5,66.3,78.75,76,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 19:15:00,25.06,51.41,49.04,136,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 19:15:00,40.87,57.1,28.32,142,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 19:30:00,10.09,25.04,82.82,84,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 19:30:00,29.46,51.89,16.67,76,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 19:30:00,60.92,83.32,41.63,102,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 19:30:00,67.77,44.48,89.46,175,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 19:45:00,32.02,61.01,26.66,170,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 19:45:00,5.0,55.16,24.72,26,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 19:45:00,34.51,56.53,24.67,174,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 19:45:00,81.22,47.06,15.11,197,Warning
DB-PROD-01,Production,us-east-1,2024-06-14 20:00:00,36.29,38.31,16.56,121,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 20:00:00,55.18,33.24,3.55,159,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 20:00:00,58.03,28.54,75.57,26,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 20:00:00,55.63,72.16,31.37,84,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 20:15:00,28.8,55.8,126.23,27,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 20:15:00,50.45,49.72,114.63,56,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 20:15:00,35.81,66.47,10.98,42,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 20:15:00,40.04,51.78,33.48,117,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 20:30:00,33.53,60.64,13.85,74,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 20:30:00,19.3,60.55,2.39,68,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 20:30:00,24.61,39.61,14.06,92,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 20:30:00,57.43,72.4,170.88,144,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 20:45:00,40.77,79.91,116.49,181,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 20:45:00,52.42,95.0,1.2,171,Critical
DB-STAGE-01,Staging,eu-central-1,2024-06-14 20:45:00,43.51,54.62,42.68,18,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 20:45:00,59.47,63.1,144.24,168,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 21:00:00,46.28,26.34,36.31,18,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 21:00:00,15.16,37.43,59.31,97,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 21:00:00,54.08,49.48,46.2,72,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 21:00:00,59.96,45.5,5.84,15,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 21:15:00,50.88,41.51,188.55,172,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 21:15:00,25.54,65.83,110.54,191,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 21:15:00,48.37,63.15,44.46,116,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 21:15:00,43.73,38.7,8.07,32,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 21:30:00,29.11,70.72,166.24,177,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 21:30:00,44.11,63.1,18.23,99,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 21:30:00,56.51,84.47,71.67,30,Warning
DB-QA-01,QA,ap-south-1,2024-06-14 21:30:00,38.84,72.94,55.37,92,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 21:45:00,26.61,56.79,31.79,47,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 21:45:00,59.56,72.45,247.44,197,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 21:45:00,27.14,67.49,20.78,192,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 21:45:00,54.01,49.04,68.83,104,Healthy
DB-PROD-01,Production,us-east-1,2024-06-14 22:00:00,34.44,60.99,61.23,116,Healthy
DB-PROD-02,Production,us-west-2,2024-06-14 22:00:00,37.48,59.9,27.38,96,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-14 22:00:00,56.11,44.45,67.77,46,Healthy
DB-QA-01,QA,ap-south-1,2024-06-14 22:00:00,70.55,71.64,76.12,149,Warning
